user_id,num_following,num_followers,num_tweets,len_of_screen_name,len_of_profile_description,num_following_changes,is_spam
47855401,5567,5319,5063,11,66,1149,-1
61315270,635,318,1722,14,0,919,1
21223412,36,12,1025,15,0,689,-1
16515674,120,226,2740,11,98,919,-1
39353047,46,45,639,11,44,689,-1
80385780,2085,1896,5376,13,0,1149,1
44211016,574,224,4,14,110,919,1
143002681,412,44,54,14,26,579,1
27272199,4035,4566,1098,8,80,1149,1
25542563,1819,1280,25627,10,58,1149,1
21392977,19,23,81,6,0,689,-1
81186198,619,618,68,6,144,1022,1
18504796,137,201,1336,10,89,919,-1
37145639,640,760,3884,9,91,1149,-1
160852033,714,60,35,15,12,659,1
123019278,246,89,266,11,0,919,1
15252533,273,372,7640,7,25,919,-1
84998175,0,0,6,12,0,459,-1
111663455,1010,182,900,11,0,1048,1
70638472,6,15,284,12,34,689,-1
40979332,35,74,2534,14,77,919,-1
82222590,42,25,563,13,53,1149,-1
27773927,21,105,3707,8,58,689,-1
14455791,65,78,615,8,54,689,-1
33889894,14,4,39,12,41,689,-1
151694280,829,68,0,7,0,961,1
22077029,31,44,684,8,0,689,-1
31329789,119,44,776,11,157,919,-1
99443919,392,98,54,9,0,914,1
31676449,0,70,1,9,23,459,-1
92440920,6,4,21,6,92,689,-1
43155019,53,41,1920,11,0,919,-1
50064504,32,21,96,13,59,919,-1
14085188,306,399,1270,10,70,919,-1
100570136,1487,393,598,15,129,1149,1
25721748,93,50,540,11,26,919,-1
9128662,61,168,2807,15,29,689,-1
158154745,491,11,0,9,47,123,1
20200254,914,718,283,12,150,1039,1
65740628,179,191,4454,15,19,919,-1
28923942,64,29,1891,12,49,689,-1
67341578,2,2,14,7,12,800,-1
16822936,1736,1145,9908,15,100,1149,-1
80536666,92,20,268,6,158,919,-1
34258611,1875,1898,374,12,140,1149,1
150034484,356,58,335,10,121,941,1
143898606,441,133,553,10,28,919,1
85456771,30,7,151,10,0,689,-1
130160527,2000,315,5,13,0,1149,1
84432364,25,2,2,11,0,689,-1
16207933,374,243,1242,14,56,919,-1
116201005,1224,710,63,12,0,1149,1
99722563,1160,592,91,11,133,1136,1
14239363,1181,940,981,12,139,1149,1
25833865,22,60,1229,6,62,689,-1
17885463,169,104,545,7,74,919,-1
75672289,100,88,725,12,0,919,-1
14195582,1470,931,727,10,49,1149,1
100984374,51,24,63,15,0,104,1
88431378,0,2,53,12,48,459,-1
21093326,160,147,5654,15,101,919,-1
62195093,1272,1013,1618,13,28,1149,1
53027096,1600,289,20,7,109,1149,1
90932302,875,139,249,10,79,967,1
98639167,344,91,1184,15,0,919,1
16342897,31,21,1326,12,6,689,-1
7540482,12313,12244,16421,8,16,1379,1
92820458,41,12,50,13,0,689,-1
77208642,76,31,235,6,0,919,-1
139644488,425,128,73,13,130,919,1
56343327,159,168,409,8,30,919,-1
142798044,1533,370,547,13,52,889,1
92279439,0,0,5,10,0,459,-1
75923537,16,13,211,11,0,689,-1
38520201,3360,3333,728,8,70,1149,1
27517097,42,2,3,6,0,689,-1
83351879,14,28,23,11,0,689,-1
115235028,1674,1331,26,10,80,1149,1
99076762,934,738,14,13,0,1081,1
116283996,313,91,1,15,155,919,1
104512558,1616,981,97,9,101,1149,1
123559209,620,166,547,13,0,919,1
139460448,823,196,116,13,24,394,1
50438371,100,98,1768,6,21,919,-1
63682636,8,8,38,13,0,689,-1
7397852,252,1230,3445,9,37,919,-1
154120100,800,90,27,15,144,1145,1
111141963,712,166,136,11,104,1079,1
29325498,77,12,15,9,153,919,-1
111752909,682,28,255,15,0,211,1
131185800,17,4,38,12,0,689,1
116130921,310,140,2151,13,0,919,1
127066070,25,0,0,12,0,689,1
30372442,20343,19908,1953,13,155,1379,1
64650155,6,5,20,10,0,459,-1
48697049,212,25,6,5,53,39,1
25944348,100,174,2962,8,40,919,-1
95664316,2970,2812,192,6,25,1149,1
109295389,1260,960,364,9,24,1099,1
39128245,69,23,340,13,0,919,-1
90993857,41,3,24,12,105,689,1
89783302,311,235,50,8,0,919,1
144662870,233,37,7,10,0,919,1
47600037,6408,5830,1455,10,44,1149,1
135671337,9,8,14,11,133,393,1
77239169,695,368,8,10,153,1076,1
29607325,217,116,306,10,73,367,1
26844256,3,55,20,14,160,459,-1
115312202,484,151,0,12,45,919,1
143000483,869,242,303,14,86,721,1
19349332,8268,8777,10888,7,155,1149,1
98298689,1132,271,41,8,78,1149,1
61975134,55,73,330,9,79,689,-1
60904722,11622,11329,411,7,117,1379,1
100561782,399,162,86,12,0,919,1
19818112,11856,10984,352,13,0,1379,1
41348335,138,69,96,9,35,919,-1
154288680,438,27,0,11,0,139,1
131186392,8,1,12,11,0,684,1
149818410,553,26,4,9,76,919,1
71851052,1223,1302,1524,7,82,1149,1
50965171,19,81,492,13,27,689,-1
41869075,5,254,179,7,155,689,-1
15359177,53,122,1952,10,20,689,-1
57417179,1059,1129,1054,12,138,484,1
50487494,92,56,1575,6,9,689,-1
83766919,1426,1030,1673,15,36,1149,1
27408786,104,133,820,14,36,919,-1
97372925,246,21,14,5,0,919,1
84196203,11,11,292,7,89,689,-1
114318299,495,112,85,14,64,919,1
19961837,20518,18948,2824,11,129,1379,1
29164187,857,387,1567,15,154,919,-1
67128081,336,122,541,14,31,919,-1
24872724,50,105,1820,8,104,689,-1
15157440,3,12,918,10,0,459,-1
73894875,15,18,164,8,0,689,-1
100986963,167,16,19,14,0,522,1
109862127,419,28,0,9,0,331,1
137960968,118,35,42,13,0,917,1
113321620,385,30,0,15,69,951,1
120561971,341,39,14,8,24,91,1
20420298,5409,5088,11827,9,33,1149,1
90533288,132,18,104,13,74,919,-1
139712434,842,183,70,8,25,1097,1
32602126,59,93,1259,12,127,689,-1
81990863,260,206,428,8,52,919,-1
107678072,773,252,6,9,51,1136,1
5738922,473,308,3674,5,23,919,-1
62911034,552,107,337,11,59,1021,1
53334975,94,96,3653,8,108,919,-1
59874275,3433,3273,177,15,78,1149,1
40477096,185,147,303,13,72,919,1
73789292,16,16,316,15,156,689,-1
26807638,544,109,2815,15,82,1149,-1
56839601,1975,848,4068,15,144,1149,1
75264398,935,200,6,7,0,334,1
111259841,2001,323,50,15,0,1149,1
93666150,243,172,100,15,145,919,1
142296757,451,185,246,13,100,1138,1
128558292,1227,313,815,15,0,1149,1
41156928,47,78,892,12,40,689,-1
132709960,1664,977,155,15,0,1024,1
14651872,154,174,3826,9,55,919,-1
54311440,61,67,500,7,131,689,-1
80029439,22,29,60,15,78,689,-1
112886619,979,168,0,10,154,1143,1
116066845,239,12,0,14,0,949,1
45029616,124,191,1404,7,109,919,-1
56230940,20,15,265,8,23,689,-1
101146614,957,9,0,15,0,7,1
44406325,72,355,878,13,74,689,-1
43456202,67,193,518,15,0,689,-1
61206295,21,24,431,8,0,689,-1
11198082,582,777,620,6,122,919,-1
46376966,3225,2975,213,6,113,1149,1
135735189,1149,794,548,15,0,19,1
30736047,1633,573,58,13,41,1149,1
90499236,401,214,3,10,0,235,1
42667744,121,55,236,6,0,919,-1
116023631,40,13,23,12,0,689,1
86520557,11,3,27,15,0,689,-1
69008156,25,23,1621,13,54,889,-1
55453741,515,301,145,11,3,919,1
33523162,27,22,48,12,0,919,-1
18151274,53,94,253,14,14,689,-1
60458232,92,77,619,14,0,919,-1
19566072,44,687,459,8,43,689,-1
42173156,356,186,1872,8,11,919,-1
91147810,1976,914,65,10,0,1149,1
91368908,7,1,1,13,97,689,-1
50372672,598,150,62,14,68,919,1
40946229,50,25,81,10,0,689,-1
34495112,55,114,2805,9,29,919,-1
40507905,158,46219,636,12,158,919,-1
102905938,650,85,8,13,0,1088,1
106364281,311,39,29,15,121,1140,1
16428707,131,66,1563,6,104,919,-1
43704443,33,45,91,12,36,689,-1
35051202,1001,601,31360,5,0,924,1
41894814,77,41,242,14,70,919,-1
84018437,6,62,309,6,154,459,-1
20900227,5610,5308,4271,6,42,1149,1
55545484,219,107,1124,15,41,919,-1
42910148,438,212,45,13,55,919,1
102732249,337,68,0,14,0,949,1
96313638,927,794,12,9,28,1134,1
27200156,10,0,10,5,47,689,-1
104132854,183,1,0,12,0,551,1
168994133,514,90,5,8,0,479,1
15171329,2894,4312,135,12,50,1149,1
58405543,55,83,886,11,0,689,-1
137117676,503,32,0,12,0,43,1
12822592,389,416,721,10,88,919,-1
38500502,440,147,183,5,0,919,1
20823244,3435,4011,833,9,68,1149,1
125630568,1380,285,562,11,47,939,1
100117977,821,86,211,12,57,1133,1
49724644,9918,9032,944,12,79,1367,1
130725481,996,301,22,12,71,1147,1
137470289,1486,246,40,15,127,1149,1
155298289,121,6,0,11,0,231,1
32262132,2956,3785,491,14,94,94,1
65872906,88,80,1605,13,160,919,-1
46909648,1149,1177,2178,12,157,1149,1
162241791,3,1,4,14,17,625,1
76420080,63,37,199,13,115,919,-1
90837072,931,319,378,8,43,1148,1
91592433,253,24,0,13,0,59,1
17397683,1756,990,522,12,104,1149,1
92268936,1930,1058,68,14,42,799,1
86432612,89,62,2693,15,113,849,1
87230253,1904,1538,5,15,0,1149,1
107928921,463,143,96,13,49,919,1
127097061,840,132,27,15,113,1034,1
99664469,528,85,2952,8,0,919,1
16852880,63,190,4258,4,27,689,-1
129789730,1733,394,210,11,0,1149,1
28532407,161,268,1149,14,66,919,-1
132050883,28,5,3,13,0,169,1
39175164,1497,635,84,15,75,699,1
54812329,2517,2311,5627,10,65,1149,1
113077021,1395,556,43,12,34,1149,1
24017034,576,458,2345,8,63,919,-1
7185672,28,158,480,12,12,689,-1
107325751,1996,1763,3,13,94,1149,1
78851599,115,26,202,9,125,919,1
5945472,156,223,2134,10,54,919,-1
71277481,11503,14275,2854,13,101,1379,1
17424196,86,126,1621,9,106,919,-1
147895493,273,216,19,12,89,950,1
15217739,29,27,1108,9,151,689,-1
17805888,169,112,1690,3,0,919,-1
64116069,364,467,10707,14,134,919,1
89627625,3545,3221,1891,14,0,1149,1
44292587,80543,74574,2723,15,160,1379,1
59845869,0,61,64,15,97,459,-1
23919891,5601,5398,1238,10,160,1149,1
90151717,8,1,3,7,29,459,-1
89028201,2,1,7,11,0,689,-1
107190890,546,82,11,15,99,1129,1
23698411,443,835,11621,12,92,919,-1
92108133,1813,1336,1212,12,64,1149,1
41295672,16,29,248,14,0,689,-1
83982715,33,14,20,8,0,919,-1
43342151,69,43,1725,10,0,689,-1
90993522,260,30,609,12,109,919,1
68244391,45,28,299,9,0,919,-1
15370505,18,41,849,12,43,689,-1
137080726,81,29,658,14,62,903,1
22064053,133,23,17,7,0,919,1
24564700,818,549,658,14,117,919,1
76875385,1904,1290,505,13,144,1149,1
45583101,158,112,522,15,69,919,-1
15888035,39,22,533,12,47,827,-1
53167957,1406,745,535,9,98,1149,1
90373472,1974,333,62,14,43,1149,1
162393948,574,148,17,5,69,1036,1
43711752,19,11,49,7,0,689,-1
35320181,650,631,341,11,89,1149,-1
20411431,280,201,3093,11,52,919,-1
44688684,5694,5177,5890,13,0,1149,1
35462370,2001,1539,2804,12,42,1149,-1
88153868,376,221,107,10,160,919,1
72972619,21,24,210,12,68,689,-1
34114900,3762,3531,2195,13,25,1149,1
101938859,976,1,0,11,38,39,1
89428909,108,38,167,6,0,919,-1
152182009,245,19,18,13,0,103,1
93808169,956,472,98,15,69,999,1
112577382,1132,320,36,8,36,1096,1
49831852,141,198,438,12,0,919,-1
96279287,376,217,296,12,108,919,1
114913053,1936,298,33,11,63,1149,1
35439862,27,43,3048,8,104,716,-1
41097553,94,38,259,7,126,919,-1
106211212,1997,905,70,13,121,1149,1
110558605,1790,202,20,7,0,1149,1
15423477,15187,14312,5729,12,57,1379,1
38372961,87,221,2359,15,15,919,-1
62088361,165,116,103,12,23,919,-1
162844762,348,84,842,12,118,907,1
88249210,2199,1999,1493,14,104,1149,1
126070113,462,79,10,12,82,504,1
40708241,61,31,719,13,26,689,-1
19048885,905,1112,2734,8,76,1080,1
66977818,293,109,1950,15,54,919,-1
47726670,5360,4999,1453,8,41,1149,1
14914938,19884,19890,6153,9,130,1379,-1
102168446,2000,967,119,12,97,1149,1
88209088,5324,4843,3499,10,139,1149,1
95631726,1506,508,247,12,82,1149,1
61862359,227,131,174,11,0,919,1
78392396,115,105,1599,7,133,919,-1
104935575,50,0,15,15,0,689,1
78838130,167,81,1537,6,82,919,1
81785474,228,108,161,12,134,919,-1
15711966,2625,2428,1522,10,109,1149,1
99375047,1233,565,98,12,153,1149,1
107982581,419,136,69,12,62,919,1
51411319,36,180,6001,9,43,689,-1
100890652,1786,854,197,15,101,1149,1
87476998,1209,761,95,9,160,1117,1
12521492,7616,7112,10644,11,150,1379,-1
34972261,27,70,78,10,35,689,-1
67308666,24,27,392,9,68,689,-1
763068,120,130,686,6,35,241,1
70238402,520,123,182,12,0,919,-1
93386957,5,0,15,12,0,689,-1
44003629,49,17,891,10,82,689,-1
89600546,2,34,59,15,0,459,-1
60120057,46,212,1380,13,36,730,-1
83832281,2001,591,853,11,0,1149,-1
41643470,70,56,1290,10,0,919,-1
36602277,1670,517,15,13,141,1149,1
17989950,10859,12583,1665,11,56,1379,1
18392263,41,151,533,12,26,689,-1
88471012,1455,789,263,14,0,1034,1
122865563,175,177,1162,9,0,919,1
32945441,28,15,21,6,0,689,1
55232142,22,21,587,8,39,689,-1
73756060,135,114,1412,13,96,919,-1
163447920,750,243,1248,10,41,95,1
60161952,251,290,4608,7,37,919,-1
18228711,853,504,9541,15,76,919,-1
102730109,623,179,10,10,0,947,1
119133117,515,304,1,12,17,1077,1
14566242,2499,3118,1782,5,112,1149,-1
89739219,0,0,2,11,0,689,-1
88829378,184,6,10,6,0,919,-1
123609124,1510,122,23,7,85,1149,1
64343816,11,16,165,9,0,689,-1
53052465,239,86,119,13,98,82,1
85842246,44,3,20,11,24,689,-1
57237622,32,43,187,11,46,689,-1
35420311,2001,955,29,10,70,1149,1
37557954,74,61,601,15,0,919,-1
45230114,21,7,361,12,24,689,-1
128561884,325,296,169,14,68,919,1
95510841,1788,448,338,9,0,1149,1
103640640,506,297,14,12,72,919,1
29296775,591,359,8501,12,157,919,-1
128772290,816,197,490,12,0,1076,1
29160629,3133,2913,375,7,83,1149,1
58018424,61,287,2151,11,0,919,-1
85675443,347,104,1,12,0,39,1
33571016,431,264,31,11,118,919,1
104370958,225,82,105,8,0,95,1
94420441,1725,1578,943,11,50,1149,1
15861411,794,1251,7719,13,100,1149,-1
87477404,57,19,86,8,64,689,-1
18300658,401,168,697,7,27,919,1
761223,425,598,2936,13,46,919,-1
14331497,128,85,232,8,62,919,-1
120107428,1098,485,156,15,61,1067,1
25176089,208,131,110,11,10,919,-1
24279262,118,118,1211,13,48,919,-1
40180673,3741,3602,6939,10,45,1149,1
25097631,335,184,1867,13,121,919,1
55950664,78,93,50,6,0,689,-1
128592519,2836,2578,163,11,134,1149,1
139806430,1169,633,4,13,127,1149,1
95479821,3463,3188,580,14,90,1149,1
27329851,291,267,5003,15,123,919,-1
28236470,82,120,1077,5,0,689,-1
99839612,142,4,130,12,0,919,1
26186679,40,60,199,9,0,689,-1
75215135,206,98,1334,12,111,919,-1
14160974,289,1725,5631,11,61,919,-1
62535985,301,599,3264,7,0,1149,-1
106868285,359,41,9,9,0,1128,1
12366532,62,44,1243,11,58,919,-1
103054912,797,86,5,8,0,921,1
33721362,42,82,1048,14,75,689,-1
20114218,36,43,1267,11,77,689,-1
73546543,81,42,180,7,0,689,-1
38618071,23,58,751,5,19,689,-1
14489489,791,700,12768,7,30,1149,-1
42444662,9380,9722,925,13,134,1149,1
116673133,206,12,1,8,0,919,1
49431680,99,13,1311,13,0,750,-1
22659596,668,900,13347,9,31,1149,-1
97340646,1792,811,966,9,64,1149,1
19637529,14,28,255,11,0,689,-1
24460891,144,159,1605,7,94,919,-1
90006232,20,1,1,14,0,689,-1
16263294,4,242,988,6,0,459,-1
11326232,551,926,6686,6,24,1149,-1
19524975,347,4783,8227,6,11,919,-1
47724768,182,141,250,15,30,919,-1
97823284,593,157,14,8,17,1082,1
34659289,102,171,3536,5,22,919,-1
125533157,1158,103,33,14,113,1149,1
106362410,1227,332,215,15,99,1145,1
75336156,18,10,35,5,36,689,-1
29071451,3,9,14,11,0,689,-1
121652751,430,269,73,13,0,695,1
46106161,846,779,378,12,62,919,1
140056928,623,68,96,11,110,526,1
50235499,17,9,315,11,0,689,-1
36428038,2596,2379,6394,14,68,1149,1
41568985,177,152,649,9,51,881,-1
30695493,42,175,767,7,128,689,-1
99010555,44,17,258,7,18,918,1
26409424,112,40,681,14,77,919,-1
21459600,2785,2532,814,15,158,1149,1
19029550,108,44,379,9,0,919,-1
15553912,466,360,4867,8,98,919,-1
116492426,386,100,568,8,141,919,1
74690353,62,20,1215,11,41,689,-1
25355459,136,278,1831,11,49,919,-1
77401904,1447,1241,578,11,54,1149,1
15383651,192,732,4641,13,90,919,-1
110659868,3,0,2,11,0,617,1
25333865,22,37,108,9,28,689,-1
46846471,4740,4309,1359,15,57,1149,1
81456968,387,141,441,10,110,919,-1
28958667,523,122,254,15,77,919,1
58913363,94,66,772,6,25,919,-1
92703768,21,0,4,8,0,689,-1
162008572,366,43,1,12,0,918,1
54639680,43,45,3253,8,11,689,-1
64406175,3263,3003,725,7,0,1149,1
39666424,63,83,3084,10,154,919,-1
28407037,10,8,28,6,0,689,-1
114264089,1087,683,13,14,0,1118,1
51923666,1001,1004,234,13,109,1086,1
103511689,1911,320,488,10,0,898,1
83802394,10,48,220,8,47,689,-1
136735628,797,435,96,12,0,1084,1
17343304,49,111,2292,14,47,689,-1
129347931,198,0,0,12,0,74,1
62336571,4463,4268,508,6,27,1149,1
50899674,297,41,42,14,0,1149,-1
59836884,1928,1490,23,10,73,1149,1
138449229,243,89,324,14,40,919,1
16054658,79,89,4704,6,32,919,-1
46563601,72,38,89,8,0,689,-1
105473959,1019,396,49,8,156,1149,1
42723957,236,105,1436,12,160,919,-1
110658116,783,171,24,12,113,1072,1
89017484,1473,308,408,13,20,1149,1
102693919,193,1,1,13,0,919,1
73376961,10,11,623,7,33,689,-1
29908144,25,10,142,15,153,689,-1
107673603,235,21,24,14,94,919,1
111332131,229,97,10,10,0,919,1
87240996,48,27,80,13,150,689,-1
41365980,76,59,156,6,67,919,-1
14065235,46,111,806,7,156,689,-1
29900566,2014,2322,1001,15,67,1149,1
17790497,9310,9247,3495,10,125,1149,1
47383786,477,3,32,10,115,1134,1
104629033,450,303,226,13,50,919,1
130361484,100,9,15,10,13,943,1
12362722,243,142,282,12,0,919,-1
34040947,210,414,1208,11,0,919,-1
49765171,42,30,1067,7,66,689,-1
32088569,645,244,4569,8,65,919,-1
27898789,25,7,21,7,0,689,-1
100988013,8,0,1,14,0,529,1
58505098,296,135,129,6,160,919,1
101395659,967,3,0,11,88,263,1
22477732,800,3805,36943,9,156,1149,-1
11375032,1209,1261,88164,5,42,1149,-1
46101857,1316,1383,8454,12,0,1149,1
56791908,60,59,1539,11,78,915,-1
56372252,12,14,675,10,22,689,-1
56945391,11,108,237,13,56,689,-1
64079268,6,22,213,8,0,459,-1
105747592,93,0,5,13,0,896,1
139623754,781,250,244,15,70,1129,1
9934462,1389,2594,5225,7,55,414,1
142461880,149,53,16,13,0,914,1
36014402,57,19,36,15,0,919,-1
82287164,167,202,412,9,44,865,1
19895386,329,413,512,15,101,919,-1
41359070,11,19,326,8,23,689,-1
146450540,98,20,18,10,0,531,1
16622154,114,229,5631,12,124,919,-1
25771359,402,418,6021,12,70,919,-1
57250391,90,88,1789,11,23,919,-1
111695409,52,13,51,10,0,689,1
930581,803,857,1502,6,33,919,-1
119082909,436,126,181,8,71,919,1
36120160,174,89,83,13,15,919,1
48802658,95,44,449,9,0,919,-1
56337534,42,2868,940,11,12,919,-1
135308868,652,66,25,13,0,957,1
82136511,48,54,498,12,22,689,-1
17412611,223,182,4494,10,16,919,-1
27109808,328,104,189,9,109,919,1
30816427,106,73,115,8,36,704,1
100735708,198,3,2,12,0,919,1
69411081,1584,670,256,9,109,1149,-1
121531728,1177,331,269,8,149,1149,1
20653686,108,90,471,9,118,919,-1
69905014,2001,930,100,8,42,1149,1
12118002,353,369,2441,7,104,919,-1
27092214,126,147,3189,10,126,919,-1
107325446,2000,1602,25,12,96,1149,1
74319591,1923,1483,16537,13,0,1149,1
68170250,60,53,619,8,0,919,-1
119626349,1647,1555,41166,13,81,1149,1
37099803,211,97,57,9,0,919,1
95959873,1566,205,210,7,112,1081,1
75043815,395,134,674,8,114,1117,1
109889566,416,116,634,9,0,919,1
65046100,12,15,164,9,0,689,-1
106192751,90,4,0,13,0,899,1
120083514,2001,805,117,15,107,1149,1
27248500,34,108,132,13,15,689,-1
47385838,80,32,100,6,10,919,-1
94412484,1879,525,429,13,24,1149,1
124807638,1077,751,1991,12,156,1147,1
24145636,209,172,1814,9,151,919,-1
62971383,80,24,138,9,0,919,-1
813512,1975,3364,1537,7,141,1149,-1
150556322,262,7,0,12,0,175,1
145953339,163,13,10,11,157,919,1
122435405,147,73,76,9,115,919,1
16156071,1112,1002,2411,6,142,1149,1
65293102,105,174,2864,6,66,919,-1
125131921,1122,307,984,13,0,1149,1
72862932,20,14,215,12,0,689,-1
114119865,1906,1026,90,12,0,1149,1
116434073,2017,1859,28,8,158,1149,1
19655895,89,65,541,15,27,689,-1
110679470,902,390,202,15,157,1109,1
52931108,1625,1343,53,10,0,1149,1
130944331,826,534,752,7,134,355,1
6092042,575,655,10693,5,44,1149,-1
17664696,1720,1751,766,13,56,1149,1
68793140,1088,968,187,11,110,1149,1
41602337,13,22,2021,12,36,689,-1
62729804,4,0,2,7,0,459,-1
69966034,52,28,904,7,0,689,-1
20903694,25,31,102,10,0,919,-1
33872801,2609,2371,694,13,134,1149,1
16924421,731,513,5242,9,115,919,-1
17499848,27,14,123,14,0,689,-1
22269057,21800,20828,534,12,100,1217,1
137584215,250,3,0,12,0,919,1
66994061,38,20,122,11,91,689,-1
88089155,2001,1083,374,13,17,1149,1
62984930,1265,681,5,10,114,1149,1
26023218,49,48,541,13,0,689,-1
67651696,3029,2779,60,8,78,1149,1
74054666,1502,1174,317,10,0,354,1
97113472,521,13,5,9,0,919,1
41067704,189,221,857,6,34,919,-1
18888490,11001,10113,1850,13,96,1379,1
16632063,3202,3113,165,8,155,1149,1
34546103,330,78,588,14,0,919,-1
39899912,52,31,797,9,0,689,-1
44547540,13419,12250,2970,14,66,1379,1
29927461,123,93,1635,10,62,919,-1
75440022,165,113,1728,13,0,919,-1
60442757,5385,5269,299,11,71,1149,1
155540802,807,90,14,12,59,919,1
28983988,51,81,695,10,38,919,-1
39845024,39,41,492,8,0,689,-1
35391600,1971,1639,4447,8,19,1119,1
115563686,370,64,174,15,0,1058,1
127203061,775,245,16,10,36,1086,1
88928779,31,5,8,13,144,689,-1
70501151,4560,4261,1260,11,48,1149,-1
20499439,31,40,500,9,25,689,-1
119490867,1435,193,18,9,0,1149,1
79185732,1913,1853,596,11,160,1149,-1
105594712,110,5,0,13,0,91,1
120580909,3157,3052,5336,14,88,1149,1
49600397,69,26,156,7,0,689,-1
14599723,439,820,16450,11,76,919,-1
102250506,721,151,21,13,59,919,1
152936138,1478,1553,2927,13,115,79,1
45678568,43,26,210,6,0,689,-1
37090930,3123,2838,2510,7,22,1149,1
29943577,75,28,217,14,19,689,-1
81655581,29,10,54,11,152,689,-1
123291711,330,61,485,15,0,919,1
32498927,100,28,302,11,97,919,-1
56411361,2687,2441,3868,10,43,1149,1
36506986,268,198,739,8,35,919,-1
85807251,20,0,21,10,0,689,-1
85884455,5980,6267,9,15,87,564,1
80047645,157,58,133,11,78,919,-1
131986758,289,167,184,15,45,919,1
11446412,122,138,2291,6,62,919,-1
22627136,47,67,6505,9,20,689,-1
102757292,413,47,0,15,0,928,1
30110944,384,189,40,7,139,919,1
25399129,20,31,464,10,0,689,-1
34528928,9935,20586,2274,15,92,1361,1
101675673,1074,765,1736,15,43,1149,1
131758750,55,1,266,14,50,689,1
23522787,6,196,1916,12,94,459,-1
43094770,828,857,7363,9,45,1013,1
71704498,1325,779,3968,12,10,1149,1
124097828,449,374,1279,10,39,547,1
47318899,870,233,547,10,71,919,1
36604274,95,131,2423,13,0,689,1
94440282,1984,1472,162,12,0,1149,1
56260913,503,347,2484,8,155,919,-1
14335577,3526,3341,1060,7,159,1149,1
15466171,1422,304,24,5,22,1149,1
33509100,0,1225,9484,13,92,459,-1
87000676,1948,687,49,11,19,1149,1
20641329,2655,2484,1167,9,122,1149,1
15928188,195,400,8397,12,23,919,-1
105037429,1650,65,2,15,0,1092,1
56451081,71,232,1490,12,0,919,-1
20802751,5244,11039,803,6,157,1149,1
101231236,662,3,1,15,0,227,1
111563078,1215,203,21,14,0,1149,1
25420018,88,32,262,10,0,824,-1
84229916,809,103,201,15,0,1149,-1
6524962,430,660,5018,12,110,919,-1
125259760,22,8,60,15,13,689,1
104088167,321,1,0,9,0,1014,1
58027388,172,244,3508,12,0,919,-1
90117457,1997,1152,3887,10,44,1149,1
113862568,252,111,80,14,0,919,1
45260636,7052,6691,21436,10,98,1149,1
66377772,385,2875,81339,12,86,919,1
133695416,292,153,139,12,19,919,1
48555560,56,15,1526,11,36,878,-1
78733513,597,52,2,15,0,27,1
39533977,1717,1036,650,12,0,1149,1
128649716,568,136,419,12,0,966,1
24680078,120,150,3555,13,58,919,-1
84629205,57,14,305,11,0,689,-1
19398122,1109,1292,1543,9,160,1149,1
20246447,272,87,955,9,0,919,-1
85527558,2,2,25,12,20,689,-1
6258452,59,100,2525,9,15,689,-1
18445440,613,674,87,12,46,1135,1
45489143,194,153,2953,15,55,919,-1
15911006,113,175,2299,12,62,919,-1
62822629,83,79,1363,15,57,689,-1
95848771,181,37,314,11,0,861,1
26117667,1009,808,219,13,48,1149,1
76776876,265,65,51,11,0,919,1
70827495,42,19,29,13,0,689,-1
26677258,166,204,3673,12,77,919,-1
50239267,348,289,5075,12,63,918,1
104618279,2566,2331,472,8,23,1149,1
46457086,64,122,7267,10,96,919,-1
95379999,77,10,7,11,0,689,1
104443648,409,51,3,14,106,919,1
25932272,103,74,652,12,0,919,-1
24341419,466,523,5488,14,156,919,-1
74434833,60,1265,304,10,0,702,-1
100277549,1904,1427,817,10,78,1149,1
30307956,42,42,264,10,25,689,-1
138665895,165,31,70,9,27,909,1
72706364,2812,2688,3390,11,75,1149,1
29280682,19298,27014,15601,6,151,1379,1
58778262,1630,480,1564,13,15,1149,1
14313914,1506,789,14550,15,0,1149,-1
122186418,130,26,10,13,0,903,1
74657450,83,92,934,12,7,919,-1
54423990,44,61,1445,13,0,689,-1
129329202,200,1,1,11,0,919,1
8608232,384,749,2467,7,82,919,-1
125011502,1346,747,1256,9,160,1144,1
63271820,77,37,793,9,87,844,-1
52132593,131,66,258,6,100,919,1
15204808,635,553,2787,10,120,1037,-1
26041802,148,172,3031,5,117,919,-1
15980118,6457,6403,476,11,62,1149,1
42955537,37,9,902,15,94,689,-1
14560529,78,18,40,11,0,689,-1
128798931,1605,1879,353,15,155,1149,1
87791774,76,23,114,10,0,919,-1
6761452,44,63,718,8,0,906,-1
111709705,60,11,40,9,140,917,1
66727982,2001,1636,647,9,160,1149,1
17577122,125,119,3286,13,41,919,-1
36715825,4409,4586,1595,7,113,1149,-1
22065199,153,87,2773,15,100,919,-1
5764612,91,341,381,9,76,919,-1
5768612,223,780,953,9,0,919,-1
81334356,10,21,2551,12,10,465,-1
132574428,734,741,16370,14,74,886,1
134010889,151,35,99,9,0,755,1
157264896,59,2,0,7,0,1030,1
14548883,10422,10630,1656,6,121,1379,1
17539926,90,102,485,8,32,919,-1
117895087,1097,131,42,9,0,1149,1
65776705,1225,1045,373,10,103,1149,1
46094179,175,73,1277,9,15,974,-1
85946952,2001,1131,111,10,114,1149,1
11930042,833,600,3901,5,14,919,-1
